name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Vista Real Estate,https://vistaoman.com/,,,Oman,Muscat,Real Estate,,,,real-estate,,0,"From Milad's GCC research list; category recorded as ""Real Estate"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
Whitewill Oman,https://whitewill.om/,,,Oman,Muscat,Real Estate,,,,real-estate;development,,0,"From Milad's GCC research list; category recorded as ""Luxury Real Estate / New Developments"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
Amana Real Estate Development,https://amana-realestate.com/,,,Oman,Muscat,Real Estate,,,,development,,0,"From Milad's GCC research list; category recorded as ""Development / Property Management"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
Real Property Management,https://www.rpmllcoman.com/,,,Oman,Muscat,Real Estate,,,,brokerage,,0,"From Milad's GCC research list; category recorded as ""Brokerage / Property Management"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
9 Homes,https://www.nine9homes.com/,,,Oman,Muscat,Real Estate,,,,,,0,"From Milad's GCC research list; category recorded as ""Sales / Leasing / Property Marketing"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
Al Mouj Muscat,https://almouj.com/,customerservice@almouj.com,,Oman,Muscat,Real Estate,,,,development,,0,"From Milad's GCC research list; category recorded as ""Residential / Tourism Development"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
Muscat Hills,https://muscathills.com/,,,Oman,Muscat,Real Estate,,,,development,,0,"From Milad's GCC research list; category recorded as ""Luxury Property Development"". Website and email domain DNS/MX-verified.",Manual list - 2026-08-04 (GCC research)
Hoehler + alSalmy,https://hoehler-alsalmy.com,info@hoehler-alsalmy.com,,Oman,Muscat,Architecture,medium,,,architecture;interiors;urban,,6,"Dohat Al Adab practice at Salam Square South covering architecture, interiors and urban design.",Manual list - 2026-08-08
Design Unit Oman,https://designunitoman.com,,,Oman,Muscat,Architecture,small,,,architecture;planning,,6,Muscat architecture and planning practice.,Manual list - 2026-08-08
Century Architects Consulting Engineers,https://century-architects.com,,,Oman,Muscat,Architecture,medium,,,architecture;established-1998,,5,"Listed on OmanYP's architectural-services directory, established 1998, Mall of Muscat area.",Manual list - 2026-08-08
GMap,https://gmapglobal.com,,,Oman,Muscat,Architecture,medium,,,architecture;planning,,5,"Listed on OmanYP's architectural-services directory, established 2005, Al Khuwair.",Manual list - 2026-08-08
Gulf Engineering Consultancy,https://gecoman.net,,,Oman,Muscat,Architecture,medium,,,architecture;engineering,,5,Listed on OmanYP's architectural-services directory.,Manual list - 2026-08-08
JILANI EMPIRE,https://jilaniempire.co,,,Oman,Muscat,Architecture,small,,,architecture;design;young-practice,,6,"Listed on OmanYP's architectural-services directory, established 2022 - one of the youngest practices in the Oman set.",Manual list - 2026-08-08
Creative Eden Trading,https://edeninteriors.net,,,Oman,Muscat,Interior Design,small,,,interiors;design,,5,"Listed on OmanYP, established 2012.",Manual list - 2026-08-08
National Engineering Office,https://neo.co.om,,,Oman,Muscat,Architecture,medium,,,architecture;engineering,,4,Listed on OmanYP's architectural-services directory.,Manual list - 2026-08-08
Zawaya,https://zawayaoman.om,,,Oman,Muscat,Architecture,medium,,,architecture;design,,6,"Listed on OmanYP, established 2001 - one of the few Muscat listings that reads as a design practice rather than a trading company.",Manual list - 2026-08-08
Image Design Consultants,https://idc.om,,,Oman,Muscat,Architecture,medium,,,architecture;interiors,,6,Listed on OmanYP's architectural-services directory.,Manual list - 2026-08-08
North East Architects and Engineers,https://mawa.om,,,Oman,Muscat,Architecture,small,,,architecture;planning,,6,"Listed on the MAWA professional directory, established 2015.",Manual list - 2026-08-08
Espace Engineering Consultants,https://espace.om,admin@espace.om,,Oman,Muscat,Architecture,medium,,,architecture;planning,,5,Muscat practice established 2008.,Manual list - 2026-08-08
Maonah Engineering Consultancy,https://maonahconsultants.com,,,Oman,Muscat,Architecture,small,,,architecture;interiors;sme,,6,"Muscat practice, 11-50 employees and registered as an SME under Riyada.",Manual list - 2026-08-08
NILZ Architecture & Interior Design Group,https://nilzdesign.com,,,Oman,Muscat,Architecture,small,,,architecture;interiors,,7,Muscat architecture and interior design group with 13+ years of practice.,Manual list - 2026-08-08
Ambiance,https://ambiance.om,info@ambiance.om,,Oman,Muscat,Interior Design,small,,,interiors;fit-out;architecture,,6,"Muscat architectural, interior and fit-out practice trading since 2020.",Manual list - 2026-08-08
Muscat Interiors,https://mctinteriors.com,info@mctinteriors.com,,Oman,Muscat,Interior Design,small,,,interiors;fit-out,,6,Muscat interiors and fit-out practice established 2010.,Manual list - 2026-08-08
LandArt,https://landartoman.com,info@landartoman.com,,Oman,Muscat,Architecture,small,,,landscape;construction,,5,Muscat landscape architecture and construction practice established 2017.,Manual list - 2026-08-08
The Mill,https://mill.om,,,Oman,Muscat,Interior Design,small,,,interiors;fit-out,,6,"Muscat interior design and fit-out studio. The published address sits on millom.me, a domain with no MX record, so it was not written.",Manual list - 2026-08-08
Last Minute Design,https://lmd-oman.com,info@lmd-oman.com,,Oman,Muscat,Architecture,small,,,architecture;interiors,,6,Muscat architecture and interiors studio.,Manual list - 2026-08-08
Muriya Tourism Development Company,https://muriya.om,info@muriya.om,,Oman,Muscat,Real Estate,large,,,tourism;residential;resorts,,5,Major Omani tourism and residential developer.,Manual list - 2026-08-08
OMRAN Group,https://omran.om,info@omran.om,,Oman,Muscat,Real Estate,large,,,tourism;national-developer,,5,Oman's national tourism development company.,Manual list - 2026-08-08
Muamir Design & Engineering Consultancy,https://muamir.com,info@muamir.com,+968 2456 0407,Oman,Muscat,Architecture,medium,,,multi-disciplinary;design-led;five-offices,,6,"Omani multi-disciplinary practice at Al Wattayah running five offices (Muscat, Nizwa, Sohar, Ibri and Ruwi) and positioning on innovative design rather than pure engineering.",OmanYP directory + per-firm search
Quad Design,https://www.qdmuscat.com,info@qdmuscat.com,+968 2469 6482,Oman,Muscat,Architecture,small,,,competition-winning;cultural;london-muscat,recent_award,7,Won the international competition for the Sultan Qaboos Grand Mosque with Mohammed Saleh Makiya; runs offices in London and Muscat from Madinat Al Alam.,OmanYP directory + per-firm search
Nadan Engineering Consultancy,https://www.nadan.net,info@nadan.net,+968 2449 6199,Oman,Muscat,Architecture,small,,,architecture;civil;project-management,,6,"Muscat practice trading since 1999 with 500+ completed commercial, residential and charitable projects.",OmanYP directory + per-firm search
Al Hatmy Engineering Consultancy,https://www.alhatmyoman.com,alhatmy1@omantel.net.om,+968 2448 5937,Oman,Muscat,Architecture,small,,,architecture;urban-planning;supervision,,5,"Al Khuwair practice founded 1978 covering architecture, civil, MEP, urban planning and construction supervision. Their published address runs on the national ISP's mail host rather than their own domain - MX-verified.",OmanYP directory + per-firm search
Huckle Design,https://huckledesign.com,info@huckledesign.com,+968 2460 1259,Oman,Muscat,Architecture,medium,,,chartered;planning;interiors,,6,"Chartered architects, planners and interior designers in Muscat for 40+ years; the practice was Huckle & Partners until t2o engineers acquired it in 2022 and rebranded it - the OmanYP record still carries the old name.",OmanYP directory + per-firm search
Kate Kerdi Interiors,https://www.katekerdi.com,kate@katekerdi.com,+968 7711 4415,Oman,Muscat,Interior Design,solo,,,residential;commercial;decoration;young-studio,,7,Muscat interior design studio established 2022 - the youngest in the Oman set. Publishes the founder's own named address rather than a generic inbox.,OmanYP directory + per-firm search
Raaz Design Studio,https://raazdesign.com,sales@raazdesign.com,+968 7732 0777,Oman,Muscat,Interior Design,small,,,architecture;interiors;branding;design-build,,7,"Al Asfoor Plaza studio in Al Qurum covering architecture, interior design and branding.",OmanYP directory + per-firm search
Bunyan Architecture Group,https://bunyan.om,info@bunyan.om,,Oman,Muscat,Architecture,small,,,residential;villas;commercial;smart-building,,6,"Omani architecture and interior design group working across residential, commercial, administrative and villa projects, with smart-building and sustainable-energy lines.",OmanYP directory + per-firm search
IKAM,https://www.ikamc.com,,+968 2450 6080,Oman,Muscat,Architecture,medium,,,engineering;muscat-salalah,,5,"Ibn Khaldun Almadaen Engineering Consultants, operating from Muscat and Salalah. No email published and the site's certificate does not match its hostname, so none was written.",OmanYP directory + per-firm search
Triad Oman Consultants International,https://tocieng.com,,+968 2470 2509,Oman,Muscat,Architecture,medium,,,100-percent-omani;established-1974,,5,"One of the oldest Omani consultancies, established 1974 through the merger of Triad Oman, Bait Al Handasa and Oman Consultants International; 100% Omani-owned. No email published.",OmanYP directory + per-firm search
EARC Sabla,https://earcsabla.com,,+968 2201 1757,Oman,Muscat,Architecture,small,,,100-percent-omani;hospitality;master-planning,,6,"100% Omani-owned architecture and engineering consultancy in Al Hail North, founded 2008 as Earc Muscat and reformed 2013; runs a dedicated hotel and hospitality line. No email published.",OmanYP directory + per-firm search
Vision DCS,https://www.visiondcs.com,,+968 9452 2529,Oman,Muscat,Interior Design,small,,,fit-out;retail;leisure;commercial,,6,"Al Qurum decoration and fit-out contractor established 2015, taking retail, leisure, commercial and residential work from concept through construction. No email published.",OmanYP directory + per-firm search
Asha Contracting & Interiors,https://acioman.net,,+968 2236 3200,Oman,Muscat,Interior Design,small,,,contracting;interiors,,5,Ruwi contracting and interiors practice trading since 1982. The site's certificate has expired so no email could be read - the domain does have MX.,OmanYP directory + per-firm search
BMTC Interior Design & Fitouts,https://bmtcinterior.com,,,Oman,Muscat,Interior Design,small,,,turnkey;hospitality;signage;fit-out,,6,"Muscat interiors and fit-out practice established 2008, offering turnkey delivery from concept to handover across residential, commercial and hospitality. No email published.",OmanYP directory + per-firm search
Mark Comprehensive,https://markcomprehensive.com,,+968 2446 3945,Oman,Muscat,Construction,small,,,facade;architectural-systems;joinery,,5,"Ghala facade and architectural systems specialist founded 2010, also executing office and residential interiors. No email published.",OmanYP directory + per-firm search
Seeh Al Sarya,https://www.seehalsarya.com,info@seehsarya.com,,Oman,Muscat,Construction,large,,,,,2,Large Muscat construction/real estate firm; site healthy; published email pre-verified.,Prepared list review 2026-08-11
STS Group,https://www.stsgroup.net,,,Oman,Muscat,Construction,large,,,contact-form-only,,2,"Large Muscat construction group; site healthy; no email in source list, contact via website form.",Prepared list review 2026-08-11
Al Sarh Group,https://www.alsarhgroup.com,info@alsarhgroup.com,,Oman,Muscat,Construction,medium,,,,,3,Muscat construction/engineering group; site healthy; published email pre-verified.,Prepared list review 2026-08-11
WS Atkins,http://www.atkinsglobal.com,,+968 2456 6188,Oman,Muscat,Architecture,large,,,contact-form-only;engineering,,2,"Muscat office of global architecture/engineering firm; site reachable over HTTP (HTTPS check failed), otherwise healthy; no email in source list, contact via website form.",Prepared list review 2026-08-11
Atrium Design Studio,https://atriumdesignstudio.com,info@atriumdesignstudio.com,+968 9543 6707,Oman,Muscat,Interior Design,solo,,,residential;commercial;hospitality,no_inhouse,5,"Muscat interior design studio focused on ergonomically resolved residential, commercial and hospitality interiors",WebSearch Oman Muscat interior design studio
EIDC,https://www.eidcoman.com,eidc@eidcoman.com,+968 2469 4399,Oman,Muscat,Architecture,medium,,,architecture;engineering;project-management,,3,"Engineering Innovation Design & Consulting LLC, Al Khuwair (Muscat) - feasibility studies, architectural and engineering design, project management",WebSearch Oman Muscat architecture engineering consultancy
Desert Rose Landscaping,https://desertrose-landscaping.com,info@desertrose-landscaping.com,+968 9093 7319,Oman,Muscat,Architecture,small,,,landscape;design-build;gardens,no_inhouse,3,"Azaiba (Muscat) landscape architecture and design-build practice - bespoke gardens, koi ponds, planting and irrigation design",WebSearch Oman landscape architecture design studio Muscat
iStudio,https://istudio-om.vercel.app,,,Oman,Muscat,Architecture,small,,,architecture;interior;landscape;sustainability,no_inhouse,4,"Omani architecture, interior and landscape design firm in Muscat with a functionality/sustainability focus; contact form only",WebSearch Oman landscape architecture design studio Muscat
Muscat Hills International Development (MHID),https://mhidevelopment.com,,,Oman,Muscat,Real Estate,medium,,,developer;freehold;residential;mixed-use,new_project,3,"Muscat freehold real estate developer, 5M+ sq ft delivered across residential, commercial, retail and mixed-use, InterContinental hotel underway at Muscat Hills; no plaintext email published",WebSearch Oman real estate developer Muscat 2026
WUJHA Real Estate Development,https://wujha.com,,+968 2108 1400,Oman,Muscat,Real Estate,medium,,,developer;residential;uptown-muscat,new_project,3,"Al Khuwair (Muscat) developer building Uptown Muscat, a premium residential complex in Knowledge Oasis Muscat; no plaintext email published",WebSearch Oman real estate developer Muscat 2026
Musstir,https://musstir.com,info@musstir.com,+968 2203 0200,Oman,Muscat,Real Estate,small,,,developer;tourism-vision-2040,new_project,4,"Unveiled RO 300 million ""Musstir Heights"" luxury mountain development in Al Jabal Al Akhdar at the Oman Real Estate Design & Construction Exhibition 2026",WebSearch Oman real estate developer new project 2026
Al Khalili Construction LLC,https://www.alkhalili.com/al-khalili-construction-llc.php,akc@alkhalili.com,+968 22035000,Oman,Muscat,Construction,medium,,,epc;design-build;oil-and-gas,,1,"Excellent-grade design-build contractor under Al Khalili Group with offices and jobsites across Oman",WebSearch Oman construction contractor design-build
Hornbill Interiors,https://hornbillinteriors.com,,+968 90779327,Oman,Muscat,Interior Design,small,,,fitout;hospitality-interiors,,3,"Muscat fit-out and interior design company with a dedicated hospitality interiors line; only findable emails were on the sister hornbillintl.com domain so left blank",WebSearch Oman hospitality interior design firm
Tanfeez Projects Trading,https://tanfeezprojects.com,,,Oman,Muscat,Interior Design,small,,,fitout;office-interiors;retail-fitout,,2,"Muscat commercial interior fit-out company delivering office and retail fit-outs and turnkey workspace solutions; no email published on the site",WebSearch Oman retail store design fit-out company
Gracia Interiors and Contracting,https://www.graciaoman.com,business@graciaoman.com,+968 95103518,Oman,Seeb,Interior Design,small,,,fitout;hospitality;retail-fitout;own-factory,,3,"10-year Muscat-area interior design and fit-out contractor with its own carpentry/joinery factory, serving hotel, retail and residential fit-outs",WebSearch Oman retail store design fit-out company
Muscat Landscaping LLC,http://www.muscatlandscaping.com,info@muscatlandscaping.com,+968 22 005430,Oman,Muscat,Architecture,small,,,landscape;public-realm,,3,"Young landscape architectural office founded to meet growing demand for landscape design in Oman; portfolio includes the Oman Pavilion Expo and Royal Tulip Hotel projects",WebSearch Oman landscape architecture design firm
OmGreen,https://www.omgreenoman.com,,,Oman,Muscat,Architecture,small,,,landscape;irrigation-design,,2,"Muscat landscape and irrigation design company founded 2009; contact email only shown masked in search snippets so left blank",WebSearch Oman landscape architecture design firm
Landscape Consultants,https://landscapeconsultants.om,,+968 24 218387,Oman,Muscat,Architecture,solo,,,landscape;masterplanning;urban-design,,3,"Ghala-based landscape architecture and masterplanning practice (2-10 staff) working on mixed-use, waterfront and streetscape projects since 2014; email seen only via a third-party directory snippet so left blank",WebSearch Oman landscape architecture design firm
Landscape Consulting,https://www.landscape-consulting.com,,,Oman,Muscat,Architecture,solo,,,landscape;waterfront,,3,"Muscat landscape architecture practice with published project pages for THE PEARL and AL KHAWR developments; no email found on the site",WebSearch Oman landscape architecture design firm
Eagle Hills Muscat (Residences at Mandarin Oriental),https://mo-residencesmuscat.com,,,Oman,Muscat,Real Estate,large,,,ultra-luxury;branded-residences,new_project,2,"Eagle Hills is developing the ultra-luxury Residences at Mandarin Oriental in Shatti Al Qurum, Muscat, with an active sales centre; no email published, only a contact form",WebSearch Oman real estate developer new project 2026
Vinno Media,https://vinnomedia.com,info@vinnomedia.com,+968 9130 7512,Oman,Muscat,Animation,small,,,2d-3d-animation;motion-graphics;overflow-partner,active_social,1,"Muscat animation and design studio offering 2D/3D animation, motion graphics and architectural visualization overflow work",WebSearch Oman 3D rendering visualization studio
Mujasam,https://www.mujasam.com,info@mujasam.com,,Oman,Muscat,Visualization,small,,,3d-rendering;branding;digital-marketing,,1,"Muscat/Dubai creative studio with 15+ years doing 3D architectural exterior and interior rendering plus branding and digital marketing",WebSearch Oman 3D rendering visualization studio
Axis Events,https://axisoman.com,,,Oman,Muscat,Construction,small,,,exhibition-stands;event-management,exhibiting,1,"Division of Axis Group of Companies in Muscat building exhibition stands and managing conferences/exhibitions in Oman; email found only on the parent axisroyal.com domain so left blank",WebSearch Muscat exhibition stand builder booth design
Abdulla Mukadam & Partner LLC,https://abdullamukadam.com,info@abdullamukadam.com,+968 24614397,Oman,Muscat,Architecture,small,,,architecture;engineering;surveying;established-1981,,3,"Muscat consulting architects, engineers and surveyors trading since 1981; office at Ghubrah Tower.",atninfo.com architectural engineers directory + contact sweep
Ibrahim Jaidah Architects & Engineers (Arab Engineering Bureau Muscat),https://ibrahimjaidah.com,ijae@ibrahimjaidah.com,+968 2411 7030,Oman,Muscat,Architecture,medium,,,khaleeji-identity;regional-branch;established-2013,,4,"Muscat branch of Qatar's Arab Engineering Bureau, branded Ibrahim Jaidah Architects & Engineers since 2013; known for a distinct Khaleeji regional architectural identity.",WebSearch Design Middle East top architecture firms + contact sweep
F&M Middle East Engineering Consultancy,https://www.fm-me.com,fm-me@fm-me.com,+968 22329999,Oman,Muscat,Architecture,medium,,,civil-engineering;infrastructure;sustainability;italian-group,,3,"Muscat is the third-largest office in the F&M Ingegneria network (45+ years), covering civil engineering, architecture, infrastructure and sustainability.",atninfo.com architectural engineers directory + contact sweep
CPEC Architectural & Engineering Consultancy,https://cpecoman.com,,+968 24563639,Oman,Muscat,Architecture,small,,,design;project-management;supervision;established-2009,,3,"Qurum-based practice founded 2009 offering design, project management and supervision; domain has no MX record so no email was written.",atninfo.com architectural engineers directory + contact sweep
Amsad Architectural Associates,https://amsad.com,,+968 79997735,Oman,Muscat,Architecture,small,,,architecture;interiors;commercial;residential,,3,"Muscat team of architects and interior designers working across commercial, residential and public-sector projects; no plaintext email found on the site.",atninfo.com architectural engineers directory + contact sweep
Al-Waha Engineering Consultants,https://alwahacons.com,info@alwahacons.com,+968 24478732,Oman,Al Khuwair,Architecture,small,,,engineering;established-1997,,2,"Al Khuwair engineering consultancy founded 1997.",WebSearch Buildings Engineering Consultants Al Khuwair Muscat
Mashhad Consultancy LLC,https://mashhadoman.com,info@mashhadoman.com,+968 98559449,Oman,Muscat,Interior Design,small,,,design-consultancy;bausher,,3,"Design consultancy at City View Building, Bausher, Muscat.",WebSearch Design Consultants Oman Muscat
Space Designers International LLC,https://spacedesignersoman.com,,+968 24619400,Oman,Muscat,Architecture,medium,,,grade-1-consultancy;established-1999,,3,"Grade-I registered engineering consultancy founded 1999, based at Bait Al Noor on Sultan Qaboos Street, North Ghubra; no plaintext email found.",WebSearch Design Middle East top architecture firms + contact sweep
Distance Studio Consultants (DSC) Oman,https://distancestudio.com,DSC@distancestudio.com,,Oman,Muscat,Architecture,medium,,,multi-country-practice;urban-design;interiors;landscape,,2,"Cairo-headquartered multidisciplinary practice (architecture, planning, interiors, landscape, MEP/structural) with a dedicated Oman branch among its 9 regional offices.",WebSearch Oman architecture engineering consultancy 3D visualizer hiring
Dawood Engineering Consultancy (DEC),https://dec.om,,+968 24499488,Oman,Muscat,Architecture,medium,,,geomatics;civil;urban-planning;established-1974,,2,"Azaiba-based consultancy established 1974 offering geomatics, electrical, civil engineering, architectural and urban planning services; published email was redacted in search results so left blank.",WebSearch Oman architecture engineering consultancy 3D visualizer hiring
Lines and Visions Architecture and Engineering Consultancy,https://linesandvisions.com,info@linesandvisions.com,+968 24564868,Oman,Muscat,Architecture,small,,,architecture;interior-design;qurum,,3,"Qurum Commercial District practice offering architecture and interior design solutions.",WebSearch Design Middle East top architecture firms Muscat
Muscat Bay Real Estate Development,https://www.muscatbay.com,,,Oman,Muscat,Real Estate,large,,,waterfront;luxury-residential;marina,,3,"Large waterfront luxury residential and marina development on the Gulf of Oman coast near Muscat.",WebSearch Oman real estate developers list Muscat
ORIS (Oman Real Estate Investment Services),https://www.orisrealestate.com,,,Oman,Muscat,Real Estate,large,,,ominvest-subsidiary;commercial;residential;hospitality,,2,"Ominvest's real estate investment arm deploying capital into commercial, residential, leisure and hospitality projects across Oman.",WebSearch Oman real estate developers list Muscat
Madayn (Public Establishment for Industrial Estates),https://madayn.om,invest@madayn.om,+968 24170700,Oman,Muscat,Real Estate,large,,,industrial-estates;government-developer;knowledge-oasis-muscat,,1,"National industrial-estate developer with Knowledge Oasis Muscat and industrial cities in Raysut, Sohar, Rusayl and Buraimi.",WebSearch site:constructionweekonline.com Oman top developers
Majan Development Company SAOC,https://www.majandevelopment.com,,+968 24567137,Oman,Muscat,Real Estate,medium,,,housing;commercial;tourism;established-2008,,3,"Al Qurm-based developer established 2008 with OMR 16.1m paid-up capital, active in housing, offices, commercial areas and tourism projects.",WebSearch site:constructionweekonline.com Oman top developers
Al Raid Group,https://www.alraidgroup.com,,+968 24564477,Oman,Muscat,Real Estate,medium,,,retail;leisure;mall-developer;established-1974,,3,"Developer of Al Araimi Boulevard mall (70,500 sqm GLA) and other Oman shopping/leisure destinations since 1974.",WebSearch site:constructionweekonline.com Oman top developers
Talaat Moustafa Group Muscat for Real Estate Development,,,,Oman,Muscat,Real Estate,large,,,mega-project;sultan-haitham-city;tourism,new_project,2,"Egyptian developer TMG signed an OMR 1.5bn (~$3.9bn) deal with Oman's Ministry of Housing in 2025 for two mega-projects west of Muscat spanning 4.9M sqm, including a phase of Sultan Haitham City; no verifiable own domain found for the Muscat entity so website/email left blank.",WebSearch site:constructionweekonline.com Oman top developers
DarGlobal (AIDA Muscat),https://darglobal.co.uk/aida,crm@darglobal.co.uk,,Oman,Muscat,Real Estate,large,,,branded-residences;hilltop-villas;dar-al-arkan,new_project,3,"UK-listed DarGlobal (Dar Al Arkan) is developing AIDA, a luxury hilltop villa and mansion community at Shatti Al Qurum, Muscat.",WebSearch Oman real estate developer new project 2026
Abraj Properties,https://www.abrajproperties.om,,,Oman,Muscat,Real Estate,medium,,,residential;commercial;bawshar;seeb,,2,"Muscat developer of residential communities and commercial developments with sites in Bawshar and Seeb.",WebSearch Oman real estate developers list Muscat
Bait Al Osool Real Estate (Al Osool Group),https://www.alosoolgroup.com,,,Oman,Ruwi,Real Estate,medium,,,facilities-management;landscaping;property-marketing;established-2006,,2,"Muscat/Ruwi real estate and facilities-management group established 2006, also running landscaping and project-marketing lines.",WebSearch Oman real estate developers list Muscat
Elegant Design Engineering Consultancy (EDEC),https://www.edconsultancy.net,info@edconsultancy.net,+968 24561510,Oman,Muscat,Architecture,small,,,established-2006;wattayah,,3,"Wattayah-based design and engineering consultancy established 2006.",WebSearch Design Consultants Oman Muscat
Zubair Corporation,https://www.zubaircorp.com,,,Oman,Muscat,Construction,large,,,diversified-conglomerate;hospitality;real-estate;engineering,,1,"Large Omani conglomerate spanning energy, engineering/construction, real estate development and hospitality among its sectors.",WebSearch Oman hotel resort operator hospitality group
PIFCO Interiors,https://pifcointeriors.com,nabeel.shah@pifcointeriors.com,+968 93697868,Oman,Muscat,Interior Design,small,,,carpentry;retail-fitout;hospitality-fitout,,4,"Muscat carpentry and retail/hospitality fit-out company; publishes a named contact (Nabeel Shah) rather than a generic inbox.",WebSearch Muscat retail store design shopfitting company
Muscat Horizons International LLC,https://muscathorizons.com,contact@muscathorizons.com,+968 24591512,Oman,Muscat,Interior Design,small,,,fitout;interiors,,3,Muscat interior fit-out company found via retail/shopfitting search.,WebSearch Muscat retail store design shopfitting company
Jadawill Engineering Consultancy,,,+968 24423871,Oman,Seeb,Architecture,small,,,directory-listed,,2,"Seeb-based engineering consultancy near the bus stand; only a Gmail contact was published so no company-domain email was written, and no company website was found.",atninfo.com architectural engineers directory
Architecture House Engineering Consultancy,,,+968 99433380,Oman,Muscat,Architecture,small,,,directory-listed,,2,"Muscat architectural engineering consultancy listed on Houzz and atninfo; no company website or email found.",atninfo.com architectural engineers directory
