name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Trastor REIT,https://trastor.gr,,,Greece,Athens,Real Estate,medium,,,contact-form-only;reit,,3,Greek REIT; site healthy; contact via website form only.,Prepared list review 2026-08-11
Aktor Group,https://aktor.gr,,,Greece,Athens,Construction,large,,,contact-form-only,,2,Large Greek construction/RE group; site healthy; contact via website form only.,Prepared list review 2026-08-11
Intrakat Construction,https://intrakat.gr,,,Greece,Athens,Construction,large,,,contact-form-only,,2,Large Greek construction/RE firm; site healthy; contact via website form only.,Prepared list review 2026-08-11
AVAX S.A.,https://avax.gr,,,Greece,Athens,Construction,large,,,contact-form-only,,2,Large Greek construction/RE firm; site healthy; contact via website form only.,Prepared list review 2026-08-11
Engel & Völkers Greece,https://engelvoelkers.com,,,Greece,Athens,Real Estate,large,,,contact-form-only;luxury,,4,"Global luxury real estate brand, Greece office; site healthy; contact via website form only.",Prepared list review 2026-08-11
Sotheby's International Realty Greece,https://sothebysrealty.gr,,,Greece,Athens,Real Estate,medium,,,contact-form-only;luxury,,4,Luxury real estate brokerage; site healthy; contact via website form only.,Prepared list review 2026-08-11
RE/MAX Greece,https://remax.gr,,,Greece,Greece,Real Estate,large,,,contact-form-only;network,,2,Large real estate brokerage network; site healthy; contact via website form only.,Prepared list review 2026-08-11
Century 21 Greece,https://century21.gr,,,Greece,Greece,Real Estate,large,,,contact-form-only;network,,2,Large real estate brokerage network; site healthy; contact via website form only.,Prepared list review 2026-08-11
VARC Studio,https://varc.gr,,,Greece,Athens,Visualization,small,,,contact-form-only;archviz;luxury-cgi,no_inhouse,6,"Athens luxury architectural CGI studio; site healthy; contact via website form only. Restored per standing rule: arch-viz/CGI studios are leads (potential partners/subcontractors or overflow-capacity buyers), not excluded as competitors.",Prepared list review 2026-08-11
Concept-Ave,https://concept-ave.com,,,Greece,Greece,Visualization,small,,,contact-form-only;archviz,no_inhouse,6,Greek 3D architectural visualization studio; site healthy (redirects); contact via website form only. Restored per standing rule.,Prepared list review 2026-08-11
Fourth Design,https://fourthedesign.gr,,,Greece,Crete,Visualization,small,,,contact-form-only;archviz;medical,no_inhouse,4,Crete-based 3D visualization studio (incl. medical visualization); site healthy (redirects); contact via website form only. Restored per standing rule.,Prepared list review 2026-08-11
Helix Digital,https://helix-digital.com,,,Greece,Athens,Visualization,small,,,contact-form-only;archviz;animation,no_inhouse,5,Athens 3D visualization/animation studio; site healthy (redirects); contact via website form only. Restored per standing rule.,Prepared list review 2026-08-11
VisEngine (Greece),https://visengine.com,info@visengine.com,30,Greece,Athens,Visualization,medium,,,archviz;rendering,,4,ArchViz/rendering vendor with a Greece presence; published email MX verified. Restored per standing rule.,Prepared list review 2026-08-11
Studio Ice-Cream,https://www.studioicecream.com,hello@studioicecream.com,+30 6937 408713,Greece,Athens,Interior Design,small,,,hospitality;commercial;residential;since-2019,no_inhouse,3,"Athens (Ilioupoli) interior-architecture and design agency founded 2019 by Myrto Leotsakou, specialising in hospitality, commercial and residential projects",WebSearch interior design studio Athens Greece
Studio del Alma,https://www.studio-delalma.com,contact@studio-delalma.com,+30 210 262 2997,Greece,Athens,Interior Design,small,,,residential;hospitality;commercial;space-planning,no_inhouse,2,"Athens (Neofitou Vamva) interior-design studio doing residential, hospitality, commercial, concept design and space planning",WebSearch interior design studio Athens Greece
ADD Architecture Studio,https://www.addarchstudio.com,press@addarchstudio.com,+30 210 363 1316,Greece,Athens,Architecture,small,,https://gr.linkedin.com/company/add-architecture-studio,residential;hospitality;object-design;light-design;since-2016,no_inhouse,3,"Athens (Exarchia) practice founded 2016 working across architecture, interior, object and light design for residential and hospitality clients",WebSearch interior design studio Athens Greece
Block722 Architects,https://block722.com,info@block722.com,+30 210 361 7081,Greece,Athens,Architecture,small,,https://www.facebook.com/Block722architects,hospitality;hotels;villas;since-2009;casa-cook,no_inhouse,4,"Athens studio founded 2009 by Sotiris Tsergas and interior designer Katja Margaritoglou; hospitality portfolio includes Casa Cook Samos and Olea All Suite Hotel - strong Cycladic-minimalist style fit",WebSearch hotel design architecture studio Greece boutique
Kapsimalis Architects,https://kapsimalisarchitects.com,info@kapsimalisarchitects.com,+30 210 640 0300,Greece,Santorini,Architecture,small,,,villas;santorini;cycladic;since-2012;athens-office,no_inhouse,4,"Santorini practice (also Athens) established 2012 by Alexandros and Marianna Kapsimali doing cubic Cycladic villas and residences - directly on Armila's warm-minimalist aesthetic",WebSearch architecture studio villa Santorini
MK Design Studio,https://www.mariakardami.com,office@mariakardami.com,+30 210 338 7760,Greece,Athens,Interior Design,small,,https://www.instagram.com/kardamimariadesignstudio/,architecture;interiors;furniture;3d-visualisation;luxury-villas;mykonos,no_inhouse,3,"Athens studio (Maria Kardami) doing architecture, interior design, furniture and 3D visualisation; luxury island projects such as Villa Sebastian in Mykonos",WebSearch architecture studio villa Mykonos
KRAK Architects,https://krak.gr,,+30 210 806 1277,Greece,Athens,Architecture,solo,,https://www.instagram.com/krakarchitects/,tailor-made;houses;crete;underground-house,no_inhouse,3,"Athens practice led by Konstantinos Stathopoulos doing tailor-made architecture - e.g. an angular underground house on the south coast of Crete with an infinity pool over the Libyan Sea; only a gmail address published so left blank",WebSearch architecture studio villa Crete
T Square Architects,https://www.tsquarearchitects.gr,info@tsquarearchitects.gr,+30 2310 449410,Greece,Thessaloniki,Architecture,small,,https://www.facebook.com/tsquarearchitectsskg/,residential;clean-lines;natural-materials;german-design-award-2023,recent_award;no_inhouse,4,"Thessaloniki studio doing apartments through standalone houses with an emphasis on clean lines, neutral tones and natural materials; won Excellent Architecture at the German Design Awards 2023 for The Black Ribbon House",WebSearch architecture office Thessaloniki Greece
Urban Soul Project,https://usp.gr,usp@usp.gr,+30 2310 224900,Greece,Thessaloniki,Architecture,medium,,https://www.facebook.com/urbansoulproject/,hospitality;commercial;residential;interior;multi-awarded;since-2009,recent_award;no_inhouse,3,"Multi-awarded Thessaloniki/Athens/London practice founded 2009 by Tasos Georgantzis and Kostas Floros - one of the biggest in Greece - covering architecture, interior and product design for hospitality, offices and residential",WebSearch architecture office Thessaloniki Greece
Skarlakidis Architecture Studio,https://www.skarlakidis-architecture.com,,+30 2313 069185,Greece,Thessaloniki,Architecture,small,,https://www.facebook.com/skarlakidis/,private-residences;residential-buildings;thessaloniki,no_inhouse,2,"Kalamaria (Thessaloniki) studio doing private residences and residential buildings across the city; only a gmail address published so left blank",WebSearch architecture office Thessaloniki Greece
Divercity Architects,https://www.divercityarchitects.com,info@divercityarchitects.com,+30 210 338 7563,Greece,Athens,Architecture,medium,,https://www.instagram.com/divercity_architects/,residential;hospitality;commercial;award-winning,no_inhouse,3,"Award-winning Athens practice (Kifisias Avenue) working across residential, hospitality and commercial architecture and interiors",WebSearch best architecture firms Greece
ATENO Architecture Studio,https://www.ateno.studio,hello@ateno.studio,+30 210 723 7056,Greece,Athens,Architecture,small,,,hospitality;villas;cycladic;since-2018;olen-syros,recent_award;no_inhouse,4,"Athens studio founded 2018 by Elias Theodorakis and Yiorgos Fiorentinos; OLEN Syros - seven suites carved into a Cycladic cliff - was widely published (Dezeen, Feb 2026); strong warm-minimalist fit",WebSearch hotel design architecture studio Greece Cycladic
Babatchas Design Studio,https://babatchas.com,,,Greece,Tinos,Interior Design,small,,https://www.facebook.com/babatchasdesignstudio/,luxury-hospitality;private-residences;custom-furniture;design-objects,no_inhouse,3,"Studio (Tinos / Athens) by Chrysi Makri and Nefeli Gkyzi specialising in luxury accommodation and private residences plus custom furniture and design objects; no plaintext email on the studio page",WebSearch interior design studio Athens Greece hospitality
9010design,https://www.9010design.com,info@9010design.com,+30 210 689 3094,Greece,Athens,Architecture,small,,https://www.linkedin.com/company/9010design/,residential;commercial;hospitality;3d-visualisation;custom-furniture;since-2022,no_inhouse,3,"Marousi (Athens) bespoke architecture and interior studio founded 2022 by architect Konstantina Revythi - residential, commercial and hospitality across Greece; name from RAL 9010 white",WebSearch interior design studio Athens Greece
React Architects,https://www.re-act.gr,,+30 210 806 1277,Greece,Athens,Architecture,small,,https://gr.linkedin.com/company/react-architects,villas;crete;paros;contemporary-greek,no_inhouse,3,"Practice with offices in Anixi (Athens) and Paros doing contemporary Greek villas - e.g. a villa on a 2,200 sq m plot in Chania, Crete; contact page 404 so no email captured",WebSearch architecture studio villa Crete Paros
Office Twenty Five Architects,https://o25.gr,o25@o25.gr,+30 2310 244114,Greece,Thessaloniki,Architecture,small,,,residential;villas;light;since-2003;athens-london-offices,no_inhouse,3,"Practice set up in Thessaloniki in 2003 (also Athens and London) - architecture of structure, rhythm and light; projects include Kallithea Villas",WebSearch architecture office Thessaloniki Greece
314 Architecture Studio,https://314architecturestudio.com,,+30 213 0385811,Greece,Athens,Architecture,small,,,residential;villas;luxury;award-winning;glyfada,recent_award,5,Glyfada (Athens) practice of Pavlos Chatziangelidis - ranked 1st in Architizer's 30 Best Architecture Firms in Greece; luxury residential and villas. Domain has no MX record so the published info@ address was withheld,WebSearch best architecture firms Greece Architizer
A31 Architecture,https://a31.gr,info@a31.gr,+30 210 3818928,Greece,Athens,Architecture,medium,,,residential;hospitality;interiors;construction;since-2003;award-winning,recent_award,4,"Athens transdisciplinary practice founded 2003 by Praxitelis Kondylis - ranked 3rd in Architizer's 30 Best Architecture Firms in Greece; design, construction and interiors across Greece and Cyprus; own-domain email",WebSearch A31 Architecture Athens
LKMK Architects,https://www.lkmk.gr,info@lkmk.gr,+30 210 6132779,Greece,Athens,Architecture,small,,,residential;design-and-build;supervision;vrilissia,no_inhouse,3,Vrilissia (Athens) architecture office - architectural design and building inspection; own-domain email,WebSearch LKMK Architects Athens
Tsolakis Architects,https://www.tsolakisarchitects.gr,info@tsolakisarchitects.gr,+30 210 7249610,Greece,Athens,Architecture,small,,,island-villas;stone;subterranean;antiparos;minimalist,no_inhouse,6,Athens practice (Tsolakis + Partners) known for subterranean and encaved-stone villas on Antiparos - strong Cycladic-minimalist style fit; own-domain email,WebSearch Tsolakis Architects Antiparos
Kois Associated Architects,https://www.koisarchitecture.com,info@koisarchitecture.com,,Greece,Athens,Architecture,small,,,residential;hospitality;island-villas;award-winning;kolonaki,recent_award,5,Kolonaki (Athens) practice of Stelios Kois - internationally published residential and hospitality work incl. Cycladic villas (Mirage House); own-domain email,WebSearch Kois Associated Architects Greece
Georges Batzios Architects,https://www.georgesbatzios.com,architects@georgesbatzios.com,+30 6951792730,Greece,Athens,Architecture,small,,,residential;cultural;competitions;award-winning,recent_award,5,"Athens practice of George Batzios - competition-winning cultural and residential architecture, widely published; own-domain email",WebSearch Georges Batzios Architects Athens
Vikelas Architects,http://www.vikelas.gr,info@vikelas.gr,+30 210 6834735,Greece,Athens,Architecture,small,,,residential;commercial;hospitality;international,no_inhouse,3,Athens architecture office (Alexios Vikelas) with local roots and international experience; own-domain email,WebFetch vikelas.gr
AKA Lab architects,http://www.akalab.gr,mail@akalab.gr,+30 210 9216779,Greece,Athens,Architecture,small,,,residential;hospitality;art-exhibitions;experienced-team,no_inhouse,4,"Athens practice - residential, hospitality and art-exhibition projects with an experienced team; own-domain email",WebSearch AKA Lab architects Athens
Vivi Karountzou,https://vivikarountzou.com,info@vivikarountzou.com,,Greece,Paros,Architecture,solo,,,island-villas;interiors;paros;residential,no_inhouse,5,Paros-based architecture and interior design studio - island villas and residential interiors; own-domain email,WebSearch Mykonos Paros architecture studio villa
Mold Architects,https://www.moldarchitects.com,,,Greece,Athens,Architecture,small,,,island-villas;stone;concrete;sifnos;minimalist;award-winning,recent_award,6,"Athens practice (Iliana Kerestetzi) known for stark stone-and-concrete Cycladic villas (NCaved, Sterna Sinas on Sifnos/Serifos) - very strong style fit; no plaintext email on the site",WebSearch Mold Architects Greece
Zoumboulakis Architects,https://www.zoumboulakisarchitects.gr,,+30 210 7228813,Greece,Athens,Architecture,medium,,,residential;commercial;hospitality;kolonaki,no_inhouse,3,"Kolonaki (Athens) architecture practice - residential, commercial and hospitality; no plaintext email on the site",WebSearch Zoumboulakis Architects Athens
Biris Tsiraki Architects,https://biris-tsiraki-architects.com,,+30 210 6424190,Greece,Athens,Architecture,small,,,residential;island-houses;antiparos;stone;academic,no_inhouse,4,"Athens studio of Tassos Biris and Sofia Tsiraki - stone summerhouses on Antiparos with an academic, ancient-ruin sensibility; only gmail addresses surfaced so withheld",WebSearch Biris Tsiraki architects Athens
Studio de la Serna,https://www.studiodelaserna.com,hello@studiodelaserna.com,,Greece,Athens,Interior Design,small,,,villas;boutique-hotels;short-term-rentals;athens-riviera;peloponnese,no_inhouse;new_project,4,"Interior design studio for villas, boutique hotels and premium short-term rentals across the Athens Riviera and the Peloponnese, serving expats and foreign investors; own-domain email",WebSearch Greek interior design studio Athens hospitality
BOX INTERIORS,https://boxinteriors.gr,hello@boxinteriors.gr,+30 210 7248600,Greece,Athens,Interior Design,small,,,hospitality;residential;turnkey;procurement;showroom,no_inhouse,4,Central Athens (Solonos str) turnkey interiors and procurement house plus showroom for high-end hospitality and residential projects; own-domain email,WebSearch BOX INTERIORS Athens
Stones and Walls,https://www.stonesandwalls.com,info@stonesandwalls.com,+30 210 7296492,Greece,Athens,Interior Design,small,,,restaurants;offices;residences;hotels;since-2009,no_inhouse,4,"Kifissia (Athens) architecture and interior design studio founded 2009 by Afroditi Bonatsou and Konstantinos Kounelis - restaurants, offices, residences and hotels; own-domain email",WebSearch Stones and Walls interior design Athens
Minas Kosmidis - Architecture & Interior Design,https://minaskosmidis.com,,,Greece,Thessaloniki,Interior Design,small,,,hospitality;retail;cafes;restaurants;international,no_inhouse,4,"Thessaloniki + Athens studio of Minas Kosmidis - hospitality, cafe and retail interiors across Greece, Cyprus, Egypt, Ukraine and China; contact page had no plaintext email",WebSearch Minas Kosmidis Greece interior
doxiadis+,https://doxiadisplus.com,mail@doxiadisplus.com,+30 210 6770662,Greece,Athens,Architecture,small,,,landscape;island-landscapes;antiparos;master-planning;since-1999;award-winning,recent_award,5,"Athens architecture and landscape consultancy founded 1999 by Thomas Doxiadis - internationally acclaimed island landscape work (Antiparos, Navarino), strong Mediterranean style fit; own-domain email",WebSearch doxiadis+ landscape architecture Athens
Ecoscapes,https://ecoscapes.gr,info@ecoscapes.gr,+30 210 6401223,Greece,Athens,Architecture,small,,,landscape;urban-design;planning;since-2013,no_inhouse,3,"Athens landscape architecture, planning and urban design firm operating since 2013; own-domain email and phone",WebSearch Ecoscapes landscape Athens
Outside Landscape Architecture,https://outside.gr,,+30 210 6140367,Greece,Athens,Architecture,small,,,landscape;gardens;hotels;green-roofs;since-1998,no_inhouse,3,"Maroussi (Athens) landscape practice founded 1998 by Eva Papadimitriou - gardens for residences, hotel complexes and industrial areas plus green roofs; only a gmail address surfaced so withheld",WebFetch outside.gr
LandmArch,https://www.landmarch.gr,,,Greece,Athens,Architecture,small,,,landscape;urban-planning;architecture;public-art,no_inhouse,3,"Athens practice for landscape architecture, urban planning and architecture; contact page returned no plaintext email",WebSearch LandmArch landscape architecture Greece
Oliaros,https://oliaros.com,rentals@oliaros.com,+30 210 5230417,Greece,Athens,Real Estate,small,,,boutique-developer;island-residential;antiparos;since-2001;50-plus-properties,new_project;recent_award,5,"Athens developer founded 2001 by Iasson Tsakonas - boutique residential on Antiparos, 50+ architect-designed properties commissioned from ~25 architects (The Antiparos Project); own-domain email",WebSearch Oliaros Antiparos property development
Domes Resorts,https://domesresorts.com,info@domesresorts.com,+30 2310 810624,Greece,Thessaloniki,Real Estate,large,,,hotels;resorts;luxury;crete;corfu;expansion-2024,new_project,3,"Thessaloniki-HQ luxury resort operator/developer (Blackstone-backed) with properties in Crete and Corfu, adding three new resorts and two new destinations in 2024. Large firm, included per always-include-large rule; own-domain email",WebSearch Domes Resorts Greece
