name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Jack McKinney Architects,https://jackmckinney.co.nz,jack@jackmckinney.co.nz,0212515833,New Zealand,Auckland,Architecture,small,,,,no_inhouse,5,"Design-led residential, hospitality and interiors practice; Shadow Box shortlisted 2026",NZIA Auckland Architecture Awards 2026 shortlist
Julian Guthrie Architecture,http://julian-guthrie.com,Julian@julian-guthrie.com,+64 9-302 7482,New Zealand,Auckland,Architecture,solo,,,,no_inhouse,4,Boutique office specialising in private homes and beach houses; Wawata House shortlisted 2026,NZIA Auckland Architecture Awards 2026 shortlist
Bonnifait + Associates Architects,https://www.atelierworkshop.com,enquiry@atelierworkshop.com,,New Zealand,Wellington,Architecture,small,,,,no_inhouse,3,Yansane McMillan House shortlisted in 2026 Auckland awards despite Wellington base,NZIA Auckland Architecture Awards 2026 shortlist
Construkt Architects,https://construkt.co.nz,info@construkt.co.nz,(09) 373 4900,New Zealand,Auckland,Architecture,small,,,,no_inhouse,1,"Multi-disciplinary architecture, masterplanning and urban design studio; Kaweka shortlisted 2026",NZIA Auckland Architecture Awards 2026 shortlist
Herbst Architects,https://herbstarchitects.co.nz,office@herbstarchitects.co.nz,+64 9 3779106,New Zealand,Auckland,Architecture,small,,,,no_inhouse;recent_award,5,Internationally recognised residential practice; Te Whau shortlisted 2026,NZIA Auckland Architecture Awards 2026 shortlist
Pac Studio,https://www.pacstudio.nz,hello@pacstudio.nz,+64 9 973 5050,New Zealand,Auckland,Architecture,small,,,,no_inhouse;recent_award,4,"Three 2026-shortlisted projects (Red Threads, Waka Huia, Under Rimu); combined architecture/interiors offer",NZIA Auckland Architecture Awards 2026 shortlist
O'Neil Architecture,https://www.oneil.co.nz,team@oneil.co.nz,+64 3 355 6065,New Zealand,Christchurch,Architecture,small,,,,no_inhouse,3,High-end modern residential practice based in Christchurch with national portfolio,Architizer Journal - Best Architecture Firms in New Zealand
Bespoke Architecture,https://www.bespokearchitecture.co.nz,contact@bespoke-architecture.co.nz,0800 237 765,New Zealand,Christchurch,Architecture,small,,,,no_inhouse,3,Christchurch practice crafting tailored human-centred homes and renovations,Web search - boutique Christchurch architecture firms
Dravitzki Brown,https://www.dravitzkibrown.co.nz,info@dbarch.co.nz,+64 27 500 9440,New Zealand,Queenstown,Architecture,solo,,,,no_inhouse,5,Boutique high-end residential firm for Central Otago landscape; strong organic-modern aesthetic fit,Web search - boutique Queenstown architecture firms
Condon Scott Architects,https://condonscott.nz,enquiries@condonscott.nz,+64 3 443 7919,New Zealand,Queenstown,Architecture,small,,,,no_inhouse;recent_award,4,Award-winning practice covering Wanaka and Queenstown high-end residential and commercial work,Web search - boutique Queenstown architecture firms
Carolin Friese Architecture,https://www.cf-architecture.co.nz,Carolin@cf-architecture.co.nz,+64 22 13 60 752,New Zealand,Queenstown,Architecture,solo,,,,no_inhouse;recent_award,6,"Certified Passive House Designer, 5 regional and 3 national architecture awards for sustainable homes",Web search - boutique Queenstown architecture firms
Anna-Marie Chin Architects,https://www.amchinarchitects.co.nz,admin@amchinarchitects.co.nz,03 409 8881,New Zealand,Queenstown,Architecture,small,,,,no_inhouse,3,Custom residential and commercial design studio based in Arrowtown near Queenstown,Web search - boutique Queenstown architecture firms
Hilton Miller Architects,https://www.hiltonmillerarchitects.com,hilton@hiltonmillerarchitects.com,021 125 7987,New Zealand,Queenstown,Architecture,solo,,,,no_inhouse,4,Bespoke residential and commercial design practice based in Queenstown,Web search - boutique Queenstown architecture firms
Studio Sio,https://www.studiosio.co.nz,info@studiosio.co.nz,(028) 8512-9102,New Zealand,Auckland,Interior Design,solo,,,,no_inhouse,5,Hospitality and retail interior design studio led by Shanta Trusewich working Auckland/New York,Web search - hospitality interior design NZ
Trinity Interior Design,https://trinityinteriordesign.co.nz,info@trinityinteriordesign.co.nz,+64 9 4860599,New Zealand,Auckland,Interior Design,small,,,,no_inhouse,2,Award-winning luxury residential interiors studio with 20+ years experience,Web search - best interior designers Auckland
D for Design,https://www.dfordesign.co.nz,info@dfordesign.co.nz,,New Zealand,Wellington,Interior Design,solo,,,,no_inhouse,4,Wellington boutique interior design studio founded by Sandra Aiken,Web search - best interior designers Wellington
Honour Creative,https://www.honourcreative.com,frances@honourcreative.com,027 474 9191,New Zealand,Wellington,Interior Design,solo,,,,no_inhouse;active_social,4,"Wellington residential/commercial interior studio, sustainable design focus",Web search - best interior designers Wellington
Izzard Design,https://izzard.co.nz,paul@izzard.co.nz,+64 93798884,New Zealand,Auckland,Interior Design,small,,,,no_inhouse,2,Leading Auckland interior design studio founded by Paul Izzard,Web search - hospitality interior design NZ
KFD Interiors,https://kfdinteriors.com,hello@kirstenforddesign.com,+64 27 201 9304,New Zealand,Queenstown,Interior Design,small,,,,no_inhouse,3,Serves Queenstown and Wanaka hospitality and residential interior clients from North Shore Auckland base,Web search - hospitality interior design NZ
Wolfbrook Residential,https://wolfbrook.co.nz,enquiries@wolfbrook.co.nz,0800 925 925,New Zealand,Christchurch,Real Estate,medium,,,,new_project,2,Builds new homes across Christchurch Auckland Tauranga and Queenstown; multiple active developments,Web search - NZ property developers
Brooksfield,https://brooksfield.co.nz,ryan@brooksfield.co.nz,027 959 4012,New Zealand,Christchurch,Real Estate,small,,,,new_project,3,"Heritage-style new-home developer active in Christchurch, Auckland and Nelson",Web search - NZ property developers
Front Room Projects,https://frontroomprojects.co.nz,hello@frontroomprojects.co.nz,021 400 503,New Zealand,Auckland,Real Estate,small,,https://www.instagram.com/frontroomprojects/,,active_social,3,Full-service property marketing agency for developers; markets multiple project launches needing imagery,Web search - NZ property marketing agencies
Central Station,https://centralstation.co.nz/property,josh@centralstation.co.nz,,New Zealand,Auckland,Real Estate,small,,,,no_inhouse,2,"Boutique creative/digital agency running property marketing, SEO landing pages for developer clients",Web search - NZ property marketing agencies
Mimik Studios,https://www.mimik.co.nz,,,New Zealand,Auckland,CGI,small,,,,active_social,1,"Architectural visualisation studio for luxury residential and apartment projects across Auckland, Christchurch and Australia; overflow-partner candidate",Web search - NZ architectural visualisation studios
Immersive Reality,https://immersivereality.co.nz,nicholas.keyse@gmail.com,,New Zealand,Christchurch,CGI,solo,,,,dated_visuals,0,Small Christchurch digital 3D agency offering photorealistic product/architectural rendering; overflow-partner candidate,Web search - NZ architectural visualisation studios
Christian Anderson Architects,https://christianandersonarchitects.co.nz,ca@christianandersonarchitects.co.nz,+64 9 376 7370,New Zealand,Auckland,Architecture,small,,,residential;hospitality,no_inhouse;recent_award,5,"Herne Bay (Auckland) practice; Huka Lodge Gym, Spa and Wellness shortlisted in the 2026 Waikato & Bay of Plenty Architecture Awards (Hospitality)",NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
Architecture Bureau,https://www.architecturebureau.co.nz,evan@architecturebureau.co.nz,+64 7 949 9095,New Zealand,Hamilton,Architecture,small,,,housing;alterations,no_inhouse;recent_award,5,"Hamilton practice with two 2026 Waikato & Bay of Plenty shortlist entries (Stretch, Spolia) in Housing and Housing-Alterations",NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
Sumich Chaplin Architects,https://sumichchaplin.com,enquiries@sumichchaplin.com,+64 9 522 1286,New Zealand,Auckland,Architecture,small,,,residential,no_inhouse;recent_award,4,Newmarket (Auckland) practice; Pohutukawa House shortlisted in the 2026 Waikato & Bay of Plenty Architecture Awards (Housing),NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
Andrew Barrie Lab,https://www.andrewbarrielab.com,andrew@andrewbarrielab.com,+64 21 465 742,New Zealand,Auckland,Architecture,small,,,experimental-timber;exhibitions;research;founded-2014,no_inhouse;recent_award,6,"Auckland lab (Prof. Andrew Barrie) established 2014, experimental timber structures and small buildings; two 2026 Waikato & BoP shortlist entries (Summerhill '23 & '24, Te Tohu) in Small Project Architecture",NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
Edwards White Architects,https://www.edwardswhite.co.nz,office@edwardswhite.co.nz,+64 7 839 0095,New Zealand,Hamilton,Architecture,small,,,residential;public;award-jury,no_inhouse;recent_award,5,"Hamilton (The Riverbanks) practice, principal on the 2026 Waikato & BoP awards jury; design-led residential and public work",NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
Chibnall Buckell Team Architects,https://www.cbmarchitects.co.nz,peter.chibnall@cbmarchitects.co.nz,+64 274 757 636,New Zealand,Hamilton,Architecture,small,,,commercial;public;heritage,no_inhouse;recent_award,3,"Hamilton practice with two 2026 Waikato & BoP shortlist entries (Chanel Centre, Cathedral Hall) in Commercial and Public Architecture; named-contact email",NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
APG Architects,https://apgarchitects.com,admin@apgarchitects.com,+64 7 839 9049,New Zealand,Hamilton,Architecture,small,,,heritage;hospitality,no_inhouse;recent_award,3,"Hamilton practice; APG Offices (The Old Lodge) and Fergus Bar shortlisted in the 2026 Waikato & BoP Architecture Awards (Heritage, Hospitality)",NZIA 2026 Waikato & Bay of Plenty Architecture Awards shortlist
yoke,https://www.yoke.net.nz,studio@yoke.net.nz,,New Zealand,Queenstown,Architecture,small,,,residential;hospitality;central-otago,no_inhouse;recent_award,5,Beach Street (Queenstown) practice; Gantley's Brewhall and Double Gable shortlisted in the 2026 Southern Architecture Awards,NZIA 2026 Southern Architecture Awards shortlist
Wyatt & Gray Architects,https://www.wyattgrayarchitects.nz,mark@wyattgrayarchitects.nz,+64 3 442 8709,New Zealand,Queenstown,Architecture,small,,,residential;commercial;central-otago,no_inhouse;recent_award,4,Queenstown/Wanaka/Central Otago practice; Skyline Queenstown gondola terminals and carpark shortlisted in the 2026 Southern Architecture Awards; named-contact email,NZIA 2026 Southern Architecture Awards shortlist
Three Sixty Architecture,https://threesixtyarch.co.nz,,+64 3 366 3349,New Zealand,Christchurch,Architecture,small,,,residential;hospitality;christchurch-wanaka,no_inhouse;recent_award,3,Progressive modern practice (formerly Chris Prebble Architects) with offices in Christchurch and Wanaka; Noodle Bar shortlisted in the 2026 Southern Architecture Awards; email redacted in listings so withheld,NZIA 2026 Southern Architecture Awards shortlist
Wilson & Hill Architects,https://www.wilsonandhill.co.nz,info@wilsonandhill.co.nz,+64 3 379 3663,New Zealand,Christchurch,Architecture,small,,,residential;commercial,no_inhouse;recent_award,4,Central Christchurch practice; Central Otago House shortlisted in the 2026 Southern Architecture Awards,NZIA 2026 Southern Architecture Awards shortlist
Rafe Maclean Architects,https://www.rafemaclean.co.nz,office@rafemaclean.co.nz,+64 3 443 5715,New Zealand,Wanaka,Architecture,small,,,residential;passive-house;central-otago,no_inhouse;recent_award,6,"Wanaka practice; Maori Point Road House shortlisted in the 2026 Southern Architecture Awards; Passive House Institute NZ member, strong organic-modern fit",NZIA 2026 Southern Architecture Awards shortlist
Team Green Architects,https://www.teamgreenarchitects.co.nz,info@teamgreenarchitects.co.nz,+64 3 409 0550,New Zealand,Queenstown,Architecture,small,,,passive-house;energy-efficient;residential,no_inhouse;recent_award,5,Ballarat St (Queenstown) practice specialising in passive-house and eco-home design; Moonlight Tui Compound shortlisted in the 2026 Southern Architecture Awards,NZIA 2026 Southern Architecture Awards shortlist
Assembly Architects,https://assembly.co.nz,louise@assembly.nz,+64 21 560 988,New Zealand,Arrowtown,Architecture,small,,,residential;central-otago,no_inhouse;recent_award,5,"Arrowtown practice serving Queenstown Lakes, Wanaka and Central Otago; Rare Earth shortlisted in the 2026 Southern Architecture Awards; mail on assembly.nz (site is assembly.co.nz)",NZIA 2026 Southern Architecture Awards shortlist
a.k.a Architecture,https://www.akaarchitecture.co.nz,anne@akaarchitecture.co.nz,+64 21 529 590,New Zealand,Wellington,Architecture,small,,,residential,no_inhouse;recent_award,5,Mount Victoria (Wellington) practice; House MJ shortlisted in the 2026 Southern Architecture Awards; named-contact email,NZIA 2026 Southern Architecture Awards shortlist
Gary Todd Architecture,https://www.garytoddarchitecture.co.nz,gary@garytoddarchitecture.co.nz,+64 3 488 4594,New Zealand,Dunedin,Architecture,small,,,residential;commercial;urban-design,no_inhouse;recent_award,4,Dunedin practice with Wanaka and Christchurch offices; Blending Old With New shortlisted in the 2026 Southern Architecture Awards; named-contact email,NZIA 2026 Southern Architecture Awards shortlist
Hyndman Taylor Architects,https://www.hyndmantaylor.co.nz,erin@hyndmantaylor.co.nz,+64 21 247 1991,New Zealand,Queenstown,Architecture,small,,,residential;hospitality;central-otago,no_inhouse;recent_award,5,Kawarau Village (Queenstown) practice; Aluume Spa shortlisted in the 2026 Southern Architecture Awards; named-contact email,NZIA 2026 Southern Architecture Awards shortlist
Mason & Wales Architects,https://www.masonandwales.com,architects@masonandwales.com,+64 3 477 1096,New Zealand,Dunedin,Architecture,medium,,,residential;commercial;established-1863,no_inhouse;recent_award,3,"New Zealand's oldest architectural practice (est. 1863), York Place, Dunedin; Weathered Barn shortlisted in the 2026 Southern Architecture Awards",NZIA 2026 Southern Architecture Awards shortlist
First Light Studio,https://firstlightstudio.co.nz,info@firstlightstudio.co.nz,+64 4 385 3789,New Zealand,Wellington,Architecture,small,,,residential;passive-house;renovations;sustainable,no_inhouse,5,"Te Aro (Wellington) residential architecture studio focused on new builds, renovations and passive/sustainable homes; Passive House Institute NZ member",WebSearch boutique architecture studio Wellington
Wright & Gray Architects,https://www.wrightgray.co.nz,enquiry@wrightgray.co.nz,+64 4 384 3132,New Zealand,Wellington,Architecture,small,,,residential;commercial;renovations;design-build,no_inhouse,4,"Dixon St (Wellington) practice covering residential and commercial projects, house renovations and design-build",WebSearch boutique architecture studio Wellington
SA Studio,https://www.sastudio.co.nz,,,New Zealand,Cromwell,Architecture,small,,,residential;hospitality;small-commercial;adaptive-heritage;central-otago,no_inhouse;recent_award,5,"Cromwell (Central Otago) architectural studio - residential, hospitality, small-scale commercial and adaptive-heritage work; Ayrburn Precinct shortlisted in the 2026 Southern Architecture Awards; no plaintext email published",NZIA 2026 Southern Architecture Awards shortlist
Sarah Ritchie Architect,https://sarahritchiearchitect.com,,+64 27 229 5942,New Zealand,Wanaka,Architecture,solo,,,residential;small-crafted-homes;southern-lakes,no_inhouse;recent_award,6,"Wanaka solo architect designing small, natural, beautifully crafted homes across the Southern Lakes; Garden House shortlisted in the 2026 Southern Architecture Awards; only a personal gmail/xtra address surfaced so withheld",NZIA 2026 Southern Architecture Awards shortlist
